student_id,resMidterm_score,statConcepts,statInterpretation,statChoose_method,resCritical,resParticipation,resAssignment,resOutcome,resLearning_outcome
027027,44,42.8571428571429,68.75,50,5,5,4.642857143,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
027027,44,42.8571428571429,68.75,50,5,5,4.642857143,การออกแบบการวิจัย,54.54545454545455
027027,44,42.8571428571429,68.75,50,5,5,4.642857143,การเขียนและพัฒนาโครงการวิจัย,60
027027,44,42.8571428571429,68.75,50,5,5,4.642857143,เครื่องมือและการเก็บข้อมูล,53.84615384615385
027027,44,42.8571428571429,68.75,50,5,5,4.642857143,การวิเคราะห์และเขียนรายงาน,59.375
027027,44,42.8571428571429,68.75,50,5,5,4.642857143,การประยุกต์ใช้และพัฒนา,50
028627,41,42.8571428571429,50,40,5,5,3.928571429,มโนทัศน์พื้นฐานการวิจัย,27.272727272727273
028627,41,42.8571428571429,50,40,5,5,3.928571429,การออกแบบการวิจัย,54.54545454545455
028627,41,42.8571428571429,50,40,5,5,3.928571429,การเขียนและพัฒนาโครงการวิจัย,100
028627,41,42.8571428571429,50,40,5,5,3.928571429,เครื่องมือและการเก็บข้อมูล,84.61538461538461
028627,41,42.8571428571429,50,40,5,5,3.928571429,การวิเคราะห์และเขียนรายงาน,37.5
028627,41,42.8571428571429,50,40,5,5,3.928571429,การประยุกต์ใช้และพัฒนา,50
029227,50,50,31.25,40,5,5,5,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
029227,50,50,31.25,40,5,5,5,การออกแบบการวิจัย,100
029227,50,50,31.25,40,5,5,5,การเขียนและพัฒนาโครงการวิจัย,80
029227,50,50,31.25,40,5,5,5,เครื่องมือและการเก็บข้อมูล,53.84615384615385
029227,50,50,31.25,40,5,5,5,การวิเคราะห์และเขียนรายงาน,56.25
029227,50,50,31.25,40,5,5,5,การประยุกต์ใช้และพัฒนา,50
030827,52,57.1428571428571,62.5,60,5,4.545454545,4.285714286,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
030827,52,57.1428571428571,62.5,60,5,4.545454545,4.285714286,การออกแบบการวิจัย,63.63636363636363
030827,52,57.1428571428571,62.5,60,5,4.545454545,4.285714286,การเขียนและพัฒนาโครงการวิจัย,100
030827,52,57.1428571428571,62.5,60,5,4.545454545,4.285714286,เครื่องมือและการเก็บข้อมูล,69.23076923076923
030827,52,57.1428571428571,62.5,60,5,4.545454545,4.285714286,การวิเคราะห์และเขียนรายงาน,62.5
030827,52,57.1428571428571,62.5,60,5,4.545454545,4.285714286,การประยุกต์ใช้และพัฒนา,62.5
031427,57,35.7142857142857,43.75,40,5,5,4.642857143,มโนทัศน์พื้นฐานการวิจัย,63.63636363636363
031427,57,35.7142857142857,43.75,40,5,5,4.642857143,การออกแบบการวิจัย,72.72727272727273
031427,57,35.7142857142857,43.75,40,5,5,4.642857143,การเขียนและพัฒนาโครงการวิจัย,80
031427,57,35.7142857142857,43.75,40,5,5,4.642857143,เครื่องมือและการเก็บข้อมูล,84.61538461538461
031427,57,35.7142857142857,43.75,40,5,5,4.642857143,การวิเคราะห์และเขียนรายงาน,68.75
031427,57,35.7142857142857,43.75,40,5,5,4.642857143,การประยุกต์ใช้และพัฒนา,62.5
033727,48,35.7142857142857,25,40,5,5,4.642857143,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
033727,48,35.7142857142857,25,40,5,5,4.642857143,การออกแบบการวิจัย,54.54545454545455
033727,48,35.7142857142857,25,40,5,5,4.642857143,การเขียนและพัฒนาโครงการวิจัย,80
033727,48,35.7142857142857,25,40,5,5,4.642857143,เครื่องมือและการเก็บข้อมูล,61.53846153846154
033727,48,35.7142857142857,25,40,5,5,4.642857143,การวิเคราะห์และเขียนรายงาน,62.5
033727,48,35.7142857142857,25,40,5,5,4.642857143,การประยุกต์ใช้และพัฒนา,62.5
035027,47,50,43.75,80,3.75,5,5,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
035027,47,50,43.75,80,3.75,5,5,การออกแบบการวิจัย,63.63636363636363
035027,47,50,43.75,80,3.75,5,5,การเขียนและพัฒนาโครงการวิจัย,80
035027,47,50,43.75,80,3.75,5,5,เครื่องมือและการเก็บข้อมูล,46.15384615384615
035027,47,50,43.75,80,3.75,5,5,การวิเคราะห์และเขียนรายงาน,62.5
035027,47,50,43.75,80,3.75,5,5,การประยุกต์ใช้และพัฒนา,62.5
037227,58,71.4285714285714,50,50,5,5,5,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
037227,58,71.4285714285714,50,50,5,5,5,การออกแบบการวิจัย,63.63636363636363
037227,58,71.4285714285714,50,50,5,5,5,การเขียนและพัฒนาโครงการวิจัย,100
037227,58,71.4285714285714,50,50,5,5,5,เครื่องมือและการเก็บข้อมูล,61.53846153846154
037227,58,71.4285714285714,50,50,5,5,5,การวิเคราะห์และเขียนรายงาน,75
037227,58,71.4285714285714,50,50,5,5,5,การประยุกต์ใช้และพัฒนา,100
038927,48,42.8571428571429,50,40,5,4.545454545,5,มโนทัศน์พื้นฐานการวิจัย,72.72727272727273
038927,48,42.8571428571429,50,40,5,4.545454545,5,การออกแบบการวิจัย,45.45454545454545
038927,48,42.8571428571429,50,40,5,4.545454545,5,การเขียนและพัฒนาโครงการวิจัย,80
038927,48,42.8571428571429,50,40,5,4.545454545,5,เครื่องมือและการเก็บข้อมูล,53.84615384615385
038927,48,42.8571428571429,50,40,5,4.545454545,5,การวิเคราะห์และเขียนรายงาน,62.5
038927,48,42.8571428571429,50,40,5,4.545454545,5,การประยุกต์ใช้และพัฒนา,50
039527,59,42.8571428571429,62.5,70,5,5,5,มโนทัศน์พื้นฐานการวิจัย,63.63636363636363
039527,59,42.8571428571429,62.5,70,5,5,5,การออกแบบการวิจัย,81.81818181818181
039527,59,42.8571428571429,62.5,70,5,5,5,การเขียนและพัฒนาโครงการวิจัย,100
039527,59,42.8571428571429,62.5,70,5,5,5,เครื่องมือและการเก็บข้อมูล,53.84615384615385
039527,59,42.8571428571429,62.5,70,5,5,5,การวิเคราะห์และเขียนรายงาน,78.125
039527,59,42.8571428571429,62.5,70,5,5,5,การประยุกต์ใช้และพัฒนา,75
041727,58,50,37.5,70,5,4.545454545,5,มโนทัศน์พื้นฐานการวิจัย,72.72727272727273
041727,58,50,37.5,70,5,4.545454545,5,การออกแบบการวิจัย,63.63636363636363
041727,58,50,37.5,70,5,4.545454545,5,การเขียนและพัฒนาโครงการวิจัย,100
041727,58,50,37.5,70,5,4.545454545,5,เครื่องมือและการเก็บข้อมูล,69.23076923076923
041727,58,50,37.5,70,5,4.545454545,5,การวิเคราะห์และเขียนรายงาน,71.875
041727,58,50,37.5,70,5,4.545454545,5,การประยุกต์ใช้และพัฒนา,75
042327,51,64.2857142857143,56.25,30,5,5,4.642857143,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
042327,51,64.2857142857143,56.25,30,5,5,4.642857143,การออกแบบการวิจัย,72.72727272727273
042327,51,64.2857142857143,56.25,30,5,5,4.642857143,การเขียนและพัฒนาโครงการวิจัย,100
042327,51,64.2857142857143,56.25,30,5,5,4.642857143,เครื่องมือและการเก็บข้อมูล,61.53846153846154
042327,51,64.2857142857143,56.25,30,5,5,4.642857143,การวิเคราะห์และเขียนรายงาน,62.5
042327,51,64.2857142857143,56.25,30,5,5,4.642857143,การประยุกต์ใช้และพัฒนา,62.5
103027,54,64.2857142857143,50,20,5,5,4.642857143,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
103027,54,64.2857142857143,50,20,5,5,4.642857143,การออกแบบการวิจัย,72.72727272727273
103027,54,64.2857142857143,50,20,5,5,4.642857143,การเขียนและพัฒนาโครงการวิจัย,80
103027,54,64.2857142857143,50,20,5,5,4.642857143,เครื่องมือและการเก็บข้อมูล,61.53846153846154
103027,54,64.2857142857143,50,20,5,5,4.642857143,การวิเคราะห์และเขียนรายงาน,71.875
103027,54,64.2857142857143,50,20,5,5,4.642857143,การประยุกต์ใช้และพัฒนา,75
